house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area_(m2)
Dijual Rumah Siap Huni Di Jl Nakula Kota Bandung,"Cicendo, Bandung",3,2,0,1200000000,65,130
Rumah siap huni di pesona pasteur regency bandung,"Cicendo, Bandung",2,2,1,1100000000,100,80
Rumah 2 Lantai Tengah Kota Akses 1 Mobil di Sayap Dago Bandung,"Cidadap, Bandung",4,2,1,750000000,78,100
Rumah Mungil 1 Lantai Akses Jalan 1 Mobil di Sayap Dago Bandung,"Cidadap, Bandung",1,1,0,500000000,55,35
Turun Harga Dibawah Njop Rumah Strategis di Cipaku,"Cidadap, Bandung",3,2,1,2600000000,260,195
Rumah Dijual Bandung Utara,"Cidadap, Bandung",3,2,3,2900000000,252,240
Rumah villa exotic di dago umaia bandung utara,"Cidadap, Bandung",4,3,2,2500000000,291,175
Hunian Exclusive Nyaman Strategis Dago View Kota Dan Gunung.,"Cidadap, Bandung",4,3,3,5500000000,340,300
FOR SALE RUMAH IDAMAN DIKAWASAN BANDUNG UTARA BUDI SARI BANDUNG,"Cidadap, Bandung",3,3,2,3750000000,300,190
Rumah Siap Huni Nyaman Dan Terawat di Sukamulya Bandung,"Cidadap, Bandung",3,2,1,3900000000,220,120
"Rumah Baru Lingkungan Nyaman Siap Huni di Budi Indah, Bandung","Cidadap, Bandung",4,4,2,6500000000,360,300
"Rumah Baru Lingkungan Nyaman Siap Huni di Budi Indah, Bandung","Cidadap, Bandung",4,4,2,6800000000,360,300
Di Jual Rumah Hunian Mewah 2 Lantai Lokasi Strategis di Komplek Perumahan Budi Indah,"Cidadap, Bandung",4,4,0,6800000000,360,300
Fast Sale Rumah di Cipaku Indah Kota Bandung,"Cidadap, Bandung",4,2,2,4500000000,357,170
Dijual Rumah di Area Rancakendal Bandung,"Cidadap, Bandung",6,4,2,2200000000,375,250
Rumah Bagus 2 Lantai Di Cipaku Indah Setiabudi Bandung Utara,"Cidadap, Bandung",3,4,4,2600000000,172,150
Dijual Rumah Mewah di De Bale Pakuan Bandung Row Jalan Besar ,"Cidadap, Bandung",4,3,2,6800000000,164,350
"Dijual Rumah Hook Nyaman Siap Huni di Daerah Punclut, Bandung","Cidadap, Bandung",4,4,1,920000000,168,300
Rumah baru kawasan elit smart valley dago bandung,"Cidadap, Bandung",2,2,0,2820000000,120,146
Dijual Rumah Minimalis Bagus di Cluster Budi Indah Setiabudi,"Cidadap, Bandung",5,3,2,3900000000,360,266
Rumah Lux Dengan View Cantik di Cipaku Indah Bandung Utara,"Cidadap, Bandung",3,3,2,4000000000,262,250
Rumah Siap Huni Mainroad Furnish di Budisari Bandung,"Cidadap, Bandung",3,3,0,5600000000,349,370
DESAIN RUMAH UNIK & MEMILIKI BANYAK JENDELA UNTUK SIRKULASI CAHAYA & UDARA,"Cidadap, Bandung",3,2,0,2700000000,255,158
"Rumah di Sayap Hegarmanah, Komp Cikendi Kota Bandung","Cidadap, Bandung",5,4,0,3300000000,243,300
Rumah 4 Lantai SHM Bagus di sayap Ciumbuleuit,"Cidadap, Bandung",3,3,1,2300000000,100,250
Rumah murah harga NJOP,"Cidadap, Bandung",3,2,1,2900000000,260,195
Rumah Baru di Rumah Kenari Kebon Kopi Rancabentang Bandung,"Cidadap, Bandung",3,3,1,1180000000,72,71
Town house exotic mainroad di dago giri bandung,"Cidadap, Bandung",3,2,1,1800000000,130,131
Dijual Rumah Cluster Exclusive One Gate System di Dekat Setiabudi,"Cidadap, Bandung",2,2,1,649000000,70,40
Dijual rumah baru minimalis diPadalestari Setiabudi,"Cidadap, Bandung",3,2,1,1900000000,120,160
Hunian Mewah Nyaman View Keren Kota Dan Pegunungan,"Cidadap, Bandung",4,3,3,5500000000,340,300
Rumah Sayap Ciumbeleuit di area Bandung Utara dan View Gunung,"Cidadap, Bandung",3,3,0,4900000000,230,350
Rumah Rasa Villa di Tengah Kota Bandung (Dago),"Cidadap, Bandung",5,4,0,3500000000,186,190
Good Live Rumah Baru Di Budisari Cidadap Bandung Kota,"Cidadap, Bandung",3,3,2,3750000000,200,300
Yuhuu Rumah Baru Siap Huni Di Budisari Cidadap Bandung Kota,"Cidadap, Bandung",3,3,2,3750000000,200,300
"Rumah Bagus Unfurnished SHM di Komplek Cipaku Indah , Bandung","Cidadap, Bandung",4,2,2,4500000000,357,170
Rumah villa town house siap huni di dago giri bandung,"Cidadap, Bandung",3,2,1,2500000000,291,175
Rumah Dijual Cipaku Indah Bandung Mewah Siap Huni,"Cidadap, Bandung",0,3,2,3200000000,180,330
Rumah Dijual Cipaku Indah Bandung Harga Di Bawah Pasar,"Cidadap, Bandung",3,2,1,2900000000,264,195
"Dijual Rumah Nyaman Terawat Siap Huni di Regency Budi Indah, Bandung","Cidadap, Bandung",5,3,2,3900000000,360,256
"Rumah Lux Harga Menarik di De Bale Pakuan, Ciumbuleuit Bandung","Cidadap, Bandung",3,2,2,5300000000,150,350
RUMAH VILA MODERN SEJUK VIEW GUNUNG DI CISARUA DEKAT BIOFARMA,"Cidadap, Bandung",3,2,1,676000000,72,65
Rumah Lux Bagus 3 Lantai di Cipaku Indah Bandung Utara,"Cidadap, Bandung",3,3,0,4000000000,262,250
Rumah Lux Cozy Modern Minimalis di Cluster Budi Indah,"Cidadap, Bandung",4,4,2,6850000000,360,300
Fast Sale Rumah di Cipaku Indah Kota Bandung,"Cidadap, Bandung",4,2,1,4500000000,357,170
Dijual Rumah Villa Hawa Lembang Residence di Lembang Setiabudi,"Cidadap, Bandung",2,1,1,359000000,63,36
RUMAH di KOMP. PONDOK HIJAU (MAINROAD) 2 LANTAI SIAP HUNI,"Cidadap, Bandung",3,2,2,3850000000,302,150
Dijual Rumah Cluster Exclusive Murah One Gate System di Setiabudi,"Cidadap, Bandung",2,2,1,620000000,70,40
Dijual Rumah Mewah Smart Valley di Dago Cidadap Kotamadya Bandung,"Cidadap, Bandung",3,3,1,2800000000,120,146
Dijual Rumah Cluster Murah One Gate System di Dekat Upi Setiabudi,"Cidadap, Bandung",2,2,1,635000000,70,40
Rumah Lokasi Jalan Utama Komplek Muara Sari Bandung,"Cidadap, Bandung",4,3,2,3000000000,300,300
